Employee_ID,Work_Hours_Per_Day,Sleep_Hours_Per_Night,Personal_Time_Hours_Per_Day,Motivation_Level,Work_Stress_Level,Burnout_Rate_Daily,Workload_Intensity,Overtime_Hours_Today
3,7.5,6.5,0.0,1,10,0.99,5,0.0
3,6.5,4.5,0.5,1,10,1.0,5,0.0
3,2.5,7.0,3.5,2,10,0.98,1,0.0
3,5.0,4.5,0.0,1,10,0.99,3,0.0
3,4.5,5.0,3.0,1,10,1.0,2,0.0
3,6.0,6.5,2.0,2,10,0.94,4,0.0
3,4.5,6.0,1.0,2,10,0.97,2,0.0
3,7.0,4.5,0.0,1,10,1.0,5,0.0
3,5.0,5.0,2.5,1,10,1.0,3,0.0
3,1.0,6.5,2.5,3,10,0.95,1,0.0
3,7.5,7.0,2.0,4,10,0.89,5,0.0
3,5.5,6.0,1.5,2,10,0.97,4,0.0
3,5.0,7.0,2.0,3,10,0.94,3,0.0
3,7.0,4.0,3.0,2,10,0.97,5,0.0
3,4.5,6.5,2.5,1,9,0.93,2,0.0
3,4.5,6.0,4.0,1,10,0.99,2,0.0
3,5.0,4.5,0.0,1,10,1.0,3,0.0
3,4.0,4.5,1.5,1,10,1.0,2,0.0
3,5.5,5.0,2.5,2,10,0.93,4,0.0
3,4.0,5.0,1.5,2,10,0.95,2,0.0
3,7.5,3.5,1.5,1,10,0.96,5,0.0
3,5.5,4.5,1.0,1,10,0.99,4,0.0
3,7.0,4.5,2.0,1,10,1.0,5,0.0
3,4.0,4.5,3.5,1,10,0.99,2,0.0
3,7.5,4.0,4.0,1,10,1.0,5,0.0
3,4.0,5.0,4.5,2,10,0.95,2,0.0
3,3.5,4.0,2.5,1,10,1.0,1,0.0
3,6.5,6.0,1.0,2,10,0.98,5,0.0
3,4.0,4.0,0.0,1,10,0.98,2,0.0
3,3.0,3.5,1.5,1,10,1.0,1,0.0
3,5.5,5.5,2.0,1,10,1.0,4,0.0
3,7.0,5.0,3.0,1,10,1.0,5,0.0
3,2.5,6.5,3.0,3,10,0.9,1,0.0
3,6.0,6.5,2.0,1,10,0.97,4,0.0
3,7.0,3.5,1.5,1,10,0.97,5,0.0
3,3.5,4.0,2.0,1,10,0.98,1,0.0
3,6.0,5.0,3.0,2,10,0.98,4,0.0
3,6.0,6.0,2.5,3,10,0.94,4,0.0
3,4.5,5.5,1.0,1,10,0.97,2,0.0
3,4.5,5.0,1.5,1,10,1.0,2,0.0
3,6.0,4.0,1.0,1,10,0.98,4,0.0
3,3.0,5.5,3.5,4,10,0.91,1,0.0
3,5.0,4.5,1.5,1,10,1.0,3,0.0
3,5.0,3.0,2.0,1,10,0.96,3,0.0
3,7.0,6.0,3.0,2,10,0.96,5,0.0
3,7.0,4.0,2.5,1,10,1.0,5,0.0
3,6.0,4.5,3.5,1,10,0.96,4,0.0
3,3.0,6.0,2.0,2,10,0.94,1,0.0
4,3.5,7.5,0.0,4,3,0.34,1,0.0
4,4.0,6.0,3.0,4,3,0.35,2,0.0
4,2.5,6.5,3.0,5,3,0.28,1,0.0
4,2.5,5.0,2.5,4,3,0.34,1,0.0
4,5.5,6.0,1.0,4,4,0.44,4,0.0
4,4.0,5.5,3.5,5,5,0.45,2,0.0
4,6.0,4.5,3.5,3,4,0.48,4,0.0
4,2.0,6.0,1.0,5,4,0.44,1,0.0
4,6.5,6.5,3.0,4,4,0.45,5,0.0
4,5.5,7.5,1.5,4,4,0.47,4,0.0
4,5.5,6.5,1.5,4,4,0.45,4,0.0
4,5.0,6.5,3.0,5,4,0.43,3,0.0
4,2.0,6.0,2.0,4,4,0.44,1,0.0
4,2.0,7.0,1.5,5,4,0.39,1,0.0
4,5.5,6.5,2.0,6,4,0.37,4,0.0
4,2.5,7.0,2.5,4,4,0.39,1,0.0
4,3.0,6.0,2.5,4,4,0.47,1,0.0
4,4.0,6.0,1.0,6,5,0.47,2,0.0
4,4.0,6.0,1.5,4,5,0.56,2,0.0
4,4.0,5.0,3.5,3,6,0.62,2,0.0
4,7.5,6.5,3.5,5,6,0.56,5,0.0
4,3.0,6.0,3.5,4,6,0.63,1,0.0
4,4.0,4.0,1.0,2,7,0.72,2,0.0
4,3.5,4.0,0.5,2,7,0.71,1,0.0
4,8.0,4.5,2.0,3,6,0.62,5,0.0
4,4.5,5.5,1.5,4,6,0.59,2,0.0
4,6.0,4.0,0.0,2,7,0.73,4,0.0
4,6.0,6.0,4.0,2,7,0.73,4,0.0
4,6.0,3.5,1.0,1,7,0.79,4,0.0
4,4.5,6.0,2.5,4,8,0.79,2,0.0
4,4.5,6.0,2.0,4,8,0.73,2,0.0
4,5.0,5.5,1.5,2,8,0.81,3,0.0
4,4.0,5.5,2.0,5,8,0.72,2,0.0
4,4.5,6.0,2.0,3,8,0.81,2,0.0
4,3.5,6.0,1.5,4,9,0.8,1,0.0
4,5.5,5.0,0.0,3,10,0.9,4,0.0
4,5.5,6.5,1.0,2,10,0.93,4,0.0
4,5.0,6.0,2.5,3,10,0.9,3,0.0
4,2.5,3.0,3.5,2,10,0.98,1,0.0
4,5.5,4.0,3.0,2,10,0.98,4,0.0
4,6.5,6.0,3.5,1,10,0.97,5,0.0
4,4.5,5.5,0.0,2,10,0.95,2,0.0
4,5.0,5.0,2.0,1,10,1.0,3,0.0
4,4.0,5.5,3.5,3,10,0.95,2,0.0
4,4.5,3.5,2.5,1,10,0.99,2,0.0
4,5.5,3.5,2.5,2,10,0.97,4,0.0
4,3.5,6.0,2.0,3,10,0.95,1,0.0
4,3.5,5.5,0.5,4,10,0.91,1,0.0
4,3.5,3.0,2.0,1,10,1.0,1,0.0
4,6.0,6.0,3.5,4,10,0.91,4,0.0
4,2.5,5.0,3.0,1,10,1.0,1,0.0
4,4.0,7.0,1.0,3,10,0.94,2,0.0
4,4.5,5.5,2.0,3,10,0.93,2,0.0
4,8.5,5.5,2.5,2,10,0.95,5,0.5
4,7.5,4.0,1.5,1,10,1.0,5,0.0
4,3.5,6.5,2.5,2,10,0.92,1,0.0
4,9.0,6.0,3.0,2,10,0.95,5,1.0
4,4.5,7.0,2.0,2,10,0.91,2,0.0
4,6.5,4.5,2.5,3,10,0.95,5,0.0
4,8.0,4.5,2.0,1,10,1.0,5,0.0
4,5.0,5.0,3.5,1,10,1.0,3,0.0
4,6.5,5.0,2.5,2,10,0.98,5,0.0
4,6.5,5.0,1.5,1,10,1.0,5,0.0
4,5.0,6.0,2.0,2,10,0.98,3,0.0
4,4.0,5.5,1.5,2,10,0.97,2,0.0
4,7.5,4.0,2.0,1,10,0.99,5,0.0
4,6.5,6.5,0.5,1,9,0.92,5,0.0
4,5.0,6.5,2.0,3,9,0.83,3,0.0
4,6.0,6.0,2.5,2,9,0.9,4,0.0
4,3.0,5.5,2.0,3,10,0.89,1,0.0
4,4.5,4.5,3.5,1,10,0.97,2,0.0
4,6.0,3.0,3.0,1,10,0.98,4,0.0
4,7.0,4.0,1.5,1,10,1.0,5,0.0
4,4.5,7.0,2.5,2,10,0.96,2,0.0
4,3.0,7.5,3.5,2,9,0.9,1,0.0
4,5.0,5.0,3.0,2,10,0.98,3,0.0
4,5.5,6.5,3.0,2,10,0.95,4,0.0
4,1.0,4.5,3.0,1,10,1.0,1,0.0
4,5.5,7.5,2.5,1,10,0.97,4,0.0
4,4.5,4.0,2.5,1,10,0.99,2,0.0
4,8.5,4.0,2.0,1,10,1.0,5,0.5
4,3.0,5.0,2.5,1,10,1.0,1,0.0
4,5.5,5.0,2.0,2,10,0.96,4,0.0
4,7.0,4.5,3.0,1,10,0.99,5,0.0
4,4.0,4.5,1.5,1,9,0.95,2,0.0
4,2.0,4.0,0.5,1,10,0.96,1,0.0
4,5.0,6.0,2.0,2,10,0.98,3,0.0
4,4.5,4.5,2.0,1,10,1.0,2,0.0
4,5.0,6.5,1.0,3,9,0.85,3,0.0
4,2.5,5.0,1.0,2,9,0.9,1,0.0
4,3.0,5.0,4.0,2,9,0.9,1,0.0
4,5.0,5.5,1.5,2,8,0.85,3,0.0
4,2.5,6.5,2.5,5,9,0.8,1,0.0
4,7.5,5.0,2.0,1,10,0.97,5,0.0
4,7.0,6.0,2.5,3,8,0.81,5,0.0
4,3.0,3.5,3.5,1,9,0.9,1,0.0
4,5.0,4.5,1.5,3,9,0.87,3,0.0
4,8.5,4.5,1.0,1,10,0.98,5,0.5
4,6.5,5.0,0.0,2,10,0.97,5,0.0
4,4.0,5.5,2.5,2,10,0.97,2,0.0
4,3.5,5.5,1.0,1,10,1.0,1,0.0
4,3.5,4.0,2.5,1,10,0.99,1,0.0
4,4.0,5.0,2.5,1,10,1.0,2,0.0
4,4.5,3.5,2.0,1,10,1.0,2,0.0
4,2.0,5.0,2.5,2,10,0.95,1,0.0
4,5.0,6.0,3.0,3,10,0.94,3,0.0
4,3.5,4.0,2.0,2,10,0.96,1,0.0
4,1.0,6.0,1.0,1,10,0.96,1,0.0
4,0.0,4.5,2.0,1,9,0.95,1,0.0
4,3.5,4.0,3.0,1,10,0.96,1,0.0
4,5.5,4.0,1.5,1,10,0.97,4,0.0
4,4.0,3.5,2.5,1,10,1.0,2,0.0
4,5.5,4.0,2.0,1,10,1.0,4,0.0
4,5.0,5.5,1.5,1,10,1.0,3,0.0
4,5.0,5.0,1.0,1,10,1.0,3,0.0
4,2.5,4.5,3.0,1,10,1.0,1,0.0
4,4.5,5.5,1.5,4,10,0.91,2,0.0
4,6.5,4.0,1.0,1,10,0.98,5,0.0
4,7.0,6.0,2.0,3,10,0.93,5,0.0
4,4.0,4.5,4.5,1,10,1.0,2,0.0
4,4.5,4.5,0.5,1,10,0.98,2,0.0
4,4.5,4.5,1.5,1,10,1.0,2,0.0
4,4.0,4.5,2.5,1,10,1.0,2,0.0
4,2.5,5.5,1.0,3,10,0.93,1,0.0
4,3.0,4.0,1.5,1,10,1.0,1,0.0
4,3.5,6.0,2.0,2,10,0.96,1,0.0
4,4.0,4.0,1.5,1,10,0.99,2,0.0
4,4.5,6.0,1.5,4,10,0.9,2,0.0
4,4.0,3.0,3.5,1,10,0.97,2,0.0
4,7.0,6.0,2.5,2,10,0.98,5,0.0
4,7.0,5.0,1.5,1,10,1.0,5,0.0
4,6.0,6.5,2.0,1,10,1.0,4,0.0
4,6.0,6.5,0.5,1,10,0.99,4,0.0
4,4.0,5.0,2.5,2,10,0.94,2,0.0
4,7.0,6.0,2.5,1,10,1.0,5,0.0
4,7.5,3.5,2.5,3,10,0.93,5,0.0
4,4.0,3.5,1.5,1,10,1.0,2,0.0
4,6.0,5.5,2.0,1,10,1.0,4,0.0
4,6.5,4.0,0.5,1,10,0.97,5,0.0
4,5.5,4.5,1.5,2,9,0.93,4,0.0
4,8.5,4.0,2.0,3,10,0.94,5,0.5
4,5.5,7.0,0.0,2,10,0.97,4,0.0
4,3.0,4.0,2.0,1,9,0.94,1,0.0
4,6.0,4.5,2.0,1,10,0.99,4,0.0
4,6.5,4.0,1.0,1,10,1.0,5,0.0
4,5.0,3.0,0.5,1,10,0.98,3,0.0
4,4.0,5.0,3.0,1,10,1.0,2,0.0
4,5.5,4.5,2.0,1,10,1.0,4,0.0
4,5.5,4.5,2.0,1,10,1.0,4,0.0
4,3.5,5.5,1.5,2,10,0.96,1,0.0
4,6.5,4.0,2.0,1,10,1.0,5,0.0
4,6.0,4.0,1.0,1,10,1.0,4,0.0
4,3.5,5.5,2.5,2,10,0.98,1,0.0
4,7.5,4.5,2.5,1,10,0.99,5,0.0
4,7.0,5.5,2.0,2,10,0.98,5,0.0
4,2.5,5.5,2.5,3,10,0.94,1,0.0
4,8.5,6.0,1.5,1,10,1.0,5,0.5
4,4.0,7.0,1.5,2,9,0.88,2,0.0
4,3.5,5.0,2.5,1,9,0.94,1,0.0
4,4.0,5.5,2.5,2,10,0.98,2,0.0
4,5.0,6.0,3.5,1,10,0.95,3,0.0
4,3.5,5.0,0.0,2,10,0.96,1,0.0
4,6.5,5.5,3.0,1,10,1.0,5,0.0
4,4.5,5.5,2.0,1,10,1.0,2,0.0
4,5.0,4.0,1.0,2,10,0.96,3,0.0
4,8.0,4.5,2.0,1,10,0.98,5,0.0
4,6.5,6.0,2.5,1,10,1.0,5,0.0
4,5.0,4.0,3.5,1,10,1.0,3,0.0
4,7.0,5.5,1.5,1,10,1.0,5,0.0
4,5.5,3.0,2.5,1,10,0.99,4,0.0
4,6.0,5.0,2.0,1,10,1.0,4,0.0
4,5.5,4.0,3.0,1,10,1.0,4,0.0
4,3.5,5.0,2.5,2,10,0.95,1,0.0
4,1.0,5.0,2.0,2,10,0.98,1,0.0
4,5.5,5.5,3.5,3,10,0.94,4,0.0
4,3.5,5.5,1.5,3,10,0.94,1,0.0
4,5.5,5.0,1.0,2,10,0.97,4,0.0
4,5.5,5.0,3.0,1,10,0.99,4,0.0
4,4.0,5.0,2.5,1,10,0.99,2,0.0
4,6.0,5.0,1.5,1,10,0.98,4,0.0
5,4.0,7.5,1.5,6,3,0.26,2,0.0
5,2.5,6.0,2.5,5,4,0.37,1,0.0
5,0.0,6.0,2.5,4,4,0.43,1,0.0
5,7.0,7.0,2.0,5,4,0.4,5,0.0
5,5.5,6.0,2.0,6,4,0.39,4,0.0
5,4.5,6.0,0.5,5,4,0.42,2,0.0
5,4.0,6.5,3.0,4,5,0.46,2,0.0
5,1.5,6.5,3.5,5,6,0.51,1,0.0
5,5.5,6.5,2.5,2,6,0.67,4,0.0
5,3.5,4.5,3.0,2,7,0.71,1,0.0
5,5.5,4.5,1.0,2,7,0.73,4,0.0
5,5.5,5.5,2.5,3,7,0.72,4,0.0
5,5.5,6.0,3.0,3,6,0.67,4,0.0
5,6.5,7.5,2.0,4,6,0.59,5,0.0
5,5.5,5.5,2.5,4,7,0.69,4,0.0
5,3.5,4.5,1.0,2,8,0.78,1,0.0
5,5.5,7.0,3.5,3,7,0.71,4,0.0
5,2.0,6.5,2.0,2,6,0.63,1,0.0
5,6.0,6.0,2.0,4,5,0.51,4,0.0
5,2.5,5.0,1.5,1,7,0.72,1,0.0
5,8.5,6.0,1.0,2,6,0.69,5,0.5
5,4.0,8.0,2.5,2,6,0.7,2,0.0
5,6.0,7.0,2.0,5,6,0.61,4,0.0
5,3.5,5.5,2.5,2,8,0.8,1,0.0
5,5.5,6.5,2.5,2,7,0.74,4,0.0
5,5.0,5.5,3.0,3,7,0.71,3,0.0
5,6.5,7.5,1.5,4,7,0.69,5,0.0
5,3.0,3.5,2.0,3,8,0.77,1,0.0
5,4.5,6.5,2.0,2,8,0.77,2,0.0
5,3.5,6.0,2.5,2,7,0.75,1,0.0
5,4.0,6.5,3.0,3,7,0.69,2,0.0
5,5.5,5.0,0.0,3,7,0.69,4,0.0
5,5.5,7.0,2.5,4,7,0.65,4,0.0
5,4.5,7.0,0.0,1,8,0.81,2,0.0
5,3.5,5.0,0.0,1,7,0.79,1,0.0
5,4.5,5.5,2.5,3,9,0.84,2,0.0
5,4.5,5.0,1.0,2,9,0.9,2,0.0
5,6.5,4.5,3.5,1,10,0.99,5,0.0
5,6.5,6.5,3.5,1,10,0.99,5,0.0
5,6.5,5.5,2.0,2,10,0.96,5,0.0
5,6.0,7.0,2.5,2,10,0.93,4,0.0
5,6.5,4.5,2.0,1,10,1.0,5,0.0
5,5.5,5.5,1.5,1,10,1.0,4,0.0
5,6.0,4.5,2.0,3,10,0.94,4,0.0
5,6.0,6.0,3.5,1,10,0.99,4,0.0
5,5.0,6.0,2.0,4,10,0.92,3,0.0
5,6.5,3.5,1.0,1,10,0.99,5,0.0
5,6.0,3.0,0.5,1,10,1.0,4,0.0
5,7.5,8.0,3.0,1,10,0.96,5,0.0
5,6.0,6.5,2.0,2,10,0.97,4,0.0
5,6.0,4.5,1.0,1,10,1.0,4,0.0
5,3.0,6.5,2.5,2,10,0.97,1,0.0
5,7.0,4.5,4.5,2,10,0.98,5,0.0
5,3.5,6.0,1.0,1,10,0.99,1,0.0
5,8.5,6.5,0.0,3,10,0.89,5,0.5
5,6.0,5.0,1.0,1,10,1.0,4,0.0
5,8.0,4.0,0.5,1,10,1.0,5,0.0
5,4.5,5.0,1.5,1,10,0.99,2,0.0
5,4.0,3.5,0.5,1,10,1.0,2,0.0
5,8.5,5.5,2.5,2,10,0.97,5,0.5
5,7.5,4.0,2.0,1,10,1.0,5,0.0
5,5.0,5.0,1.0,2,10,0.96,3,0.0
5,3.5,5.0,1.5,3,10,0.95,1,0.0
5,4.5,4.5,1.5,1,10,1.0,2,0.0
5,7.0,6.0,2.0,1,10,1.0,5,0.0
5,4.5,6.5,0.0,3,10,0.94,2,0.0
5,6.0,6.5,2.0,2,10,0.94,4,0.0
5,6.0,5.5,2.5,5,10,0.88,4,0.0
5,8.0,5.5,1.0,2,10,0.98,5,0.0
5,7.0,5.5,2.5,3,10,0.94,5,0.0
5,5.5,4.5,2.0,1,10,1.0,4,0.0
5,3.0,5.0,0.0,2,10,0.97,1,0.0
5,5.5,7.5,2.5,2,10,0.98,4,0.0
5,3.5,5.5,2.5,3,10,0.93,1,0.0
5,3.0,6.5,3.0,2,10,0.96,1,0.0
5,4.0,4.5,3.0,2,10,0.98,2,0.0
5,3.5,4.5,1.0,1,10,1.0,1,0.0
5,5.0,4.5,3.5,1,10,1.0,3,0.0
5,4.0,4.5,2.0,1,10,1.0,2,0.0
5,6.0,5.0,2.5,1,10,1.0,4,0.0
5,4.0,5.5,1.5,5,10,0.87,2,0.0
5,5.0,6.0,3.5,4,10,0.89,3,0.0
5,6.0,6.0,3.0,2,10,0.98,4,0.0
5,5.0,3.5,0.5,1,10,1.0,3,0.0
5,5.0,5.5,1.0,3,10,0.95,3,0.0
5,2.0,3.5,1.0,1,10,1.0,1,0.0
5,8.0,6.0,3.0,3,10,0.93,5,0.0
5,3.5,5.0,3.5,1,10,1.0,1,0.0
5,5.0,6.0,3.0,3,10,0.92,3,0.0
5,7.0,5.0,1.5,2,10,0.95,5,0.0
5,4.5,4.0,1.5,2,10,0.93,2,0.0
5,5.5,4.0,0.5,1,10,1.0,4,0.0
5,6.0,4.0,1.0,1,10,0.99,4,0.0
5,5.0,6.0,2.5,2,10,0.96,3,0.0
5,3.0,5.0,1.5,2,10,0.95,1,0.0
5,4.5,4.5,1.5,1,10,0.99,2,0.0
5,3.0,5.0,3.5,1,10,0.99,1,0.0
5,4.5,4.0,4.5,1,10,1.0,2,0.0
5,4.0,6.0,2.0,2,10,0.98,2,0.0
5,5.5,5.0,3.0,1,10,1.0,4,0.0
5,4.0,6.0,1.0,1,10,0.99,2,0.0
5,5.5,4.0,2.0,1,10,1.0,4,0.0
5,3.0,4.0,3.0,1,10,0.99,1,0.0
5,4.0,4.5,1.0,1,9,0.93,2,0.0
5,2.5,4.5,1.5,4,9,0.83,1,0.0
5,4.5,5.5,2.5,2,9,0.87,2,0.0
5,7.0,6.0,1.0,2,9,0.93,5,0.0
5,3.5,4.5,2.0,2,10,0.98,1,0.0
5,6.0,3.5,1.0,1,10,0.99,4,0.0
5,6.5,6.5,2.5,3,10,0.92,5,0.0
5,4.0,4.5,3.5,1,9,0.92,2,0.0
5,4.0,6.0,1.5,2,9,0.88,2,0.0
5,5.5,5.0,1.5,1,10,0.97,4,0.0
5,2.0,4.5,1.5,3,10,0.95,1,0.0
5,6.0,5.0,1.5,1,10,0.99,4,0.0
5,5.5,4.0,4.0,2,10,0.98,4,0.0
5,8.0,4.5,3.5,1,10,0.98,5,0.0
5,3.5,4.0,2.0,2,10,0.98,1,0.0
5,5.0,5.5,2.0,2,10,0.95,3,0.0
5,5.0,4.0,3.0,3,10,0.94,3,0.0
5,4.0,4.5,1.5,1,10,1.0,2,0.0
5,4.0,4.0,1.5,1,10,1.0,2,0.0
5,4.0,6.5,1.0,1,10,1.0,2,0.0
5,4.5,5.5,2.0,1,10,1.0,2,0.0
5,6.5,5.0,0.0,1,10,1.0,5,0.0
5,4.5,6.5,1.5,1,9,0.93,2,0.0
5,7.0,4.5,3.0,1,9,0.91,5,0.0
5,3.0,5.0,2.5,4,10,0.88,1,0.0
5,3.0,4.5,2.5,1,10,1.0,1,0.0
5,5.5,5.5,0.5,1,10,0.99,4,0.0
5,6.5,3.0,1.0,1,10,1.0,5,0.0
5,5.0,6.5,1.0,1,10,1.0,3,0.0
5,5.5,6.0,2.5,3,10,0.94,4,0.0
5,6.5,4.5,3.5,1,10,0.98,5,0.0
5,6.0,5.0,2.5,1,10,1.0,4,0.0
5,4.5,5.0,3.0,1,10,1.0,2,0.0
5,3.5,5.0,3.0,1,10,1.0,1,0.0
5,5.5,6.0,1.5,2,10,0.97,4,0.0
5,3.5,5.0,3.0,1,10,0.99,1,0.0
5,3.5,5.0,2.0,4,10,0.91,1,0.0
5,0.0,4.5,4.0,1,10,1.0,1,0.0
5,7.5,5.5,1.0,1,10,1.0,5,0.0
5,7.0,4.0,1.5,1,10,1.0,5,0.0
5,5.5,5.5,3.5,2,10,0.97,4,0.0
5,7.5,4.0,3.5,2,9,0.9,5,0.0
5,3.0,5.5,1.0,4,10,0.91,1,0.0
5,4.5,5.0,2.5,1,10,1.0,2,0.0
5,4.0,7.0,3.0,1,10,1.0,2,0.0
5,6.0,5.5,2.5,2,10,0.98,4,0.0
5,3.5,5.0,3.0,2,10,0.96,1,0.0
5,7.0,4.5,1.0,2,10,0.96,5,0.0
5,6.0,3.5,2.0,1,10,1.0,4,0.0
5,5.0,5.5,3.0,3,10,0.93,3,0.0
5,3.0,6.0,1.0,3,10,0.93,1,0.0
5,7.0,4.5,0.5,1,10,1.0,5,0.0
5,5.5,5.5,1.0,2,10,0.95,4,0.0
5,2.0,5.5,2.5,2,10,0.96,1,0.0
5,5.5,5.5,1.0,5,10,0.87,4,0.0
5,4.0,6.0,3.0,1,10,0.99,2,0.0
5,7.0,5.5,3.0,3,10,0.94,5,0.0
5,3.0,6.0,4.0,2,10,0.96,1,0.0
5,4.5,7.0,2.0,2,10,0.95,2,0.0
5,3.0,3.5,2.5,1,10,1.0,1,0.0
5,4.0,5.5,1.0,3,10,0.93,2,0.0
5,4.5,6.0,1.0,2,10,0.97,2,0.0
5,3.5,5.5,3.0,2,10,0.98,1,0.0
5,5.5,4.5,1.0,1,9,0.95,4,0.0
5,6.0,3.5,2.0,1,10,1.0,4,0.0
5,3.5,6.0,2.5,2,10,0.95,1,0.0
5,6.0,4.5,1.5,1,10,0.97,4,0.0
5,4.5,3.5,2.0,1,10,0.99,2,0.0
5,7.5,4.5,2.5,1,10,1.0,5,0.0
5,2.0,5.5,1.0,2,10,0.96,1,0.0
5,3.5,6.0,3.0,1,10,0.98,1,0.0
5,4.0,4.5,1.0,1,10,0.98,2,0.0
5,5.5,6.5,2.0,3,10,0.94,4,0.0
5,4.0,6.0,2.5,2,10,0.98,2,0.0
5,5.0,5.5,3.0,3,10,0.93,3,0.0
5,6.5,3.0,5.0,1,10,0.99,5,0.0
5,5.0,5.0,2.5,2,10,0.96,3,0.0
6,4.0,6.0,0.5,8,3,0.2,2,0.0
6,5.0,6.5,2.5,7,3,0.25,3,0.0
6,2.5,5.5,3.5,6,3,0.32,1,0.0
6,3.5,7.5,3.0,4,2,0.32,1,0.0
6,2.5,5.0,1.0,7,5,0.37,1,0.0
6,3.0,6.5,1.0,7,5,0.38,1,0.0
6,4.5,5.5,0.0,7,4,0.38,2,0.0
6,4.5,4.5,0.5,5,5,0.44,2,0.0
6,3.5,6.0,2.0,6,5,0.43,1,0.0
6,4.5,4.5,1.5,3,4,0.49,2,0.0
6,2.5,6.0,1.0,4,4,0.44,1,0.0
6,2.5,7.5,1.5,6,4,0.42,1,0.0
6,4.5,7.0,1.0,5,5,0.48,2,0.0
6,5.5,5.5,2.0,8,5,0.41,4,0.0
6,5.5,5.5,3.0,6,5,0.46,4,0.0
6,4.5,7.0,3.0,6,6,0.47,2,0.0
6,7.0,6.0,4.0,6,6,0.5,5,0.0
6,3.0,6.0,2.5,5,7,0.64,1,0.0
6,7.0,5.0,1.0,4,8,0.73,5,0.0
6,5.0,5.5,2.5,5,8,0.68,3,0.0
6,5.5,5.5,3.0,5,8,0.71,4,0.0
6,8.0,3.5,4.0,3,8,0.81,5,0.0
6,6.5,4.5,1.0,3,9,0.84,5,0.0
6,4.5,3.0,2.5,4,9,0.85,2,0.0
6,3.5,5.5,0.0,3,9,0.87,1,0.0
6,7.0,5.5,1.0,3,10,0.92,5,0.0
6,4.5,6.0,2.5,3,10,0.92,2,0.0
6,0.5,4.5,3.5,3,10,0.93,1,0.0
6,3.0,6.5,1.0,3,10,0.89,1,0.0
6,4.5,5.5,2.5,4,9,0.87,2,0.0
6,7.0,4.0,1.0,2,8,0.84,5,0.0
6,4.0,4.5,1.5,2,9,0.94,2,0.0
6,6.0,5.0,1.0,2,10,0.97,4,0.0
6,4.0,5.5,2.5,4,10,0.88,2,0.0
6,2.5,6.0,3.0,3,10,0.93,1,0.0
6,5.5,4.0,2.0,3,10,0.93,4,0.0
6,4.0,5.0,2.0,4,10,0.9,2,0.0
6,6.0,4.5,2.5,2,10,0.95,4,0.0
6,6.5,5.5,1.5,5,10,0.86,5,0.0
6,6.5,5.5,0.5,6,10,0.85,5,0.0
6,3.0,3.5,2.0,3,10,0.93,1,0.0
6,4.0,5.5,2.0,5,10,0.87,2,0.0
6,5.0,4.5,2.0,2,10,0.96,3,0.0
6,4.5,6.0,2.5,4,10,0.9,2,0.0
6,4.5,5.5,3.5,4,10,0.91,2,0.0
6,5.0,5.5,2.5,4,10,0.9,3,0.0
6,6.0,6.5,0.5,5,10,0.86,4,0.0
6,4.0,4.0,3.0,3,10,0.91,2,0.0
6,1.5,6.5,2.5,4,9,0.84,1,0.0
6,4.0,5.0,2.5,2,10,0.95,2,0.0
6,5.5,5.0,1.0,3,9,0.88,4,0.0
6,8.0,5.0,3.5,3,10,0.92,5,0.0
6,5.5,5.0,2.0,2,10,0.95,4,0.0
6,8.0,5.0,2.0,2,10,0.96,5,0.0
6,3.5,5.5,1.5,3,10,0.92,1,0.0
6,6.5,4.5,2.0,2,10,0.96,5,0.0
6,6.5,6.0,2.5,6,10,0.84,5,0.0
6,7.0,4.0,1.5,2,10,0.97,5,0.0
6,5.5,6.0,3.0,3,10,0.93,4,0.0
6,4.0,5.0,3.0,2,10,0.95,2,0.0
6,5.5,4.0,3.0,2,10,0.95,4,0.0
6,7.5,6.0,2.0,4,10,0.9,5,0.0
6,4.5,6.5,3.5,3,10,0.94,2,0.0
6,4.5,4.5,3.0,1,9,0.94,2,0.0
6,5.5,6.0,2.5,4,10,0.87,4,0.0
6,3.5,5.5,2.0,4,10,0.92,1,0.0
6,4.5,3.0,4.0,2,10,0.97,2,0.0
6,5.0,5.5,1.5,4,10,0.88,3,0.0
6,7.0,4.5,2.0,2,10,0.98,5,0.0
6,2.5,6.0,1.5,4,10,0.88,1,0.0
6,2.0,4.0,3.0,2,10,0.95,1,0.0
6,5.5,6.0,2.0,2,10,0.95,4,0.0
6,4.5,5.0,1.5,1,10,1.0,2,0.0
6,8.0,6.0,2.0,6,10,0.84,5,0.0
6,7.0,3.5,2.0,2,10,0.95,5,0.0
6,4.0,4.0,1.0,2,10,0.97,2,0.0
6,5.0,4.0,1.0,3,10,0.94,3,0.0
6,5.5,4.5,2.5,3,10,0.93,4,0.0
6,4.0,5.0,1.5,4,10,0.89,2,0.0
6,5.0,5.0,2.5,3,10,0.95,3,0.0
6,5.0,4.5,1.0,3,10,0.93,3,0.0
6,7.5,7.5,2.0,4,10,0.89,5,0.0
6,5.0,4.0,5.5,4,10,0.91,3,0.0
6,6.5,5.0,1.5,2,10,0.95,5,0.0
6,9.0,5.0,3.5,3,10,0.93,5,1.0
6,4.5,5.0,2.5,2,10,0.97,2,0.0
6,4.5,3.0,1.0,2,10,0.96,2,0.0
6,6.0,6.0,2.0,4,10,0.88,4,0.0
